sensorID,value,timestamp,longitude,latitude,hight
5d5d13fd953683001a401cd6,4.10,2020-09-11T08:12:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.70,2020-09-11T08:17:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.70,2020-09-11T08:22:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T08:27:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.50,2020-09-11T08:32:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.60,2020-09-11T08:37:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.30,2020-09-11T08:42:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,5.50,2020-09-11T08:47:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,7.30,2020-09-11T08:52:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,7.80,2020-09-11T08:57:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,7.80,2020-09-11T09:02:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,5.20,2020-09-11T09:07:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.80,2020-09-11T09:12:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.80,2020-09-11T09:17:32.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.90,2020-09-11T09:22:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T09:27:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.20,2020-09-11T09:32:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.80,2020-09-11T09:37:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.70,2020-09-11T09:42:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.60,2020-09-11T09:47:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T09:52:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.00,2020-09-11T09:57:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.70,2020-09-11T10:02:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.00,2020-09-11T10:07:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.40,2020-09-11T10:12:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.50,2020-09-11T10:17:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.50,2020-09-11T10:22:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.60,2020-09-11T10:27:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.30,2020-09-11T10:32:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T10:37:33.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.30,2020-09-11T10:42:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.70,2020-09-11T10:47:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.20,2020-09-11T10:52:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.80,2020-09-11T10:57:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.70,2020-09-11T11:02:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.20,2020-09-11T11:07:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.60,2020-09-11T11:12:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.00,2020-09-11T11:17:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.80,2020-09-11T11:22:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T11:27:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.40,2020-09-11T11:32:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T11:37:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T11:42:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.10,2020-09-11T11:47:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.20,2020-09-11T11:52:34.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T11:57:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T12:02:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.70,2020-09-11T12:07:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.10,2020-09-11T12:12:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.30,2020-09-11T12:17:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.50,2020-09-11T12:22:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.50,2020-09-11T12:27:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T12:32:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.60,2020-09-11T12:37:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.20,2020-09-11T12:42:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.90,2020-09-11T12:47:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,4.40,2020-09-11T12:52:35.000Z,8.71,51.74,102.00
5d5d13fd953683001a401cd6,3.70,2020-09-11T12:57:35.000Z,8.71,51.74,102.00
